path,date,MOP1,MOP2,beach,method
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200819_00636_00707_NoWaves_Solana_Cardiff,20200819,636,707,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200914_00683_00707_NoWaves_SanElijo,20200914,683,707,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20201021_00637_00707_NoWaves_SolanaCardiffSanElijo,20201021,637,707,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20201117_00637_00707_NoWaves_SolanaCardiffSanElijo,20201117,637,707,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20201218_00637_00707_NoWaves_CardiffSolanaSanElijo,20201218,637,707,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20210114_00637_00707_Export_NoWaves_SolanaCardiffSanElijo,20210114,637,707,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20210126_00567_00768_NoWaves_NorthCountyRadar,20210126,567,768,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20210209_00637_00707_NoWaves_SolanaCardiffSanElijo,20210209,637,707,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20210310_00683_00707_NoWaves_SanElijo,20210310,683,707,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20210414_00637_00707_NoWaves_SolanaCardiffSanElijo,20210414,637,707,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20210503_00683_00707_NoWaves_SanElijo,20210503,683,707,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20210602_00637_00707_NoWaves_Solana_Cardiff_SanElijo,20210602,637,707,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20210708_00683_00707_NoWaves_SanElijo,20210708,683,707,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20210810_00683_00707_NoWaves_SanElijo,20210810,683,707,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20210914_00682_00769_2148_NoWaves_SanElijo_Encinitas,20210914,682,769,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20211011_00636_00709_2030_NoWaves_Solana_Cardiff_SanElijo_PreStorm,20211011,636,709,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20211012_00636_00701_2018_NoWaves_Solana_Cardiff_SanElijo_PostStorm,20211012,636,701,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20211027_00567_00708_2031_NoWaves_BathtubToSwamis,20211027,567,708,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20211104_00635_00713_1507_NoWaves_Solana_Cardiff_SanElijo,20211104,635,713,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20211122_00567_00764_1548_NoWaves_Torrey_DM_Solana_SElijo_Enc,20211122,567,764,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20211207_00682_00714_1737_NoWaves_SanElijo,20211207,682,714,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20211213_00567_00769_0935_NoWaves_Torrey_Encinitas,20211213,567,769,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20211217_00567_00766_1323_NoWaves_Torrey_Encinitas,20211217,567,766,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20211221_00567_00766_1517_NoWaves_Torrey_Encinitas,20211221,567,766,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20220104_00565_00766_1516_NoWaves_Torrey_Encinitas,20220104,565,766,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20220111_00636_00767_1254_NoWaves_Solana_Encinitas,20220111,636,767,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20220114_00682_00768_1442_NoWaves_SanElijo_Encinitas,20220114,682,768,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20220119_00635_00710_1502_NoWaves_Solana_Cardiff_SanElijo,20220119,635,710,SanElijo,VMZ2000_Truck
